Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color (product.metafields.shopify.color-pattern),Feet type (product.metafields.shopify.feet-type),Hoop shape (product.metafields.shopify.hoop-shape),Leg lock type (product.metafields.shopify.leg-lock-type),Material (product.metafields.shopify.material),Mount/Stand features (product.metafields.shopify.mount-stand-features),Shape (product.metafields.shopify.shape),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Hungary,Price / Hungary,Compare At Price / Hungary,Included / International,Price / International,Compare At Price / International,Status
bull-tackle-elastomax10-39-51mm,,,,,,,,,8 darab/csomag méret:51mm súly: 0.7g Barna Rózsaszín,,,,,,,,"",0.0,shopify,deny,manual,890.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/files/2023-09-05_10.22.19.png?v=1699091868,3,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/files/2023-09-05_10.22.14.png?v=1699091868,kg,,,,,,,,,
bull-tackle-elastomax10-39-51mm,,,,,,,,,8 darab/csomag méret: 51mm súly: 0.7g Fekete Fehér,,,,,,,,"",0.0,shopify,deny,manual,890.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/files/2023-09-05_10.22.14.png?v=1699091868,4,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/files/2023-09-05_10.22.19.png?v=1699091868,kg,,,,,,,,,
bull-tackle-elastomax10-39-51mm,,,,,,,,,10 darab/csomag méret: 39 mm súly: 0.3g Barna Zöld,,,,,,,,"",0.0,shopify,deny,manual,890.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/files/2023-09-05_10.21.50.png?v=1699091868,5,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/files/2023-09-05_10.22.24.png?v=1699091868,kg,,,,,,,,,
bull-tackle-elastomax10-39-51mm,,,,,,,,,10 darab/csomag méret:39mm súly: 0.3g Barna Sárga,,,,,,,,"",0.0,shopify,deny,manual,890.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/files/2023-09-05_10.21.50.png?v=1699091868,kg,,,,,,,,,
bull-tackle-elastomax10-39-51mm,,,,,,,,,10 darab/csomag méret:39mm súly: 0.3g Barna Rózsaszín,,,,,,,,"",0.0,shopify,deny,manual,890.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/files/2023-09-05_10.22.14.png?v=1699091868,kg,,,,,,,,,
bull-tackle-elastomax10-39-51mm,,,,,,,,,10 darab/csomag méret:39mm súly: 0.3g Fekete Fehér,,,,,,,,"",0.0,shopify,deny,manual,890.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/files/2023-09-05_10.22.19.png?v=1699091868,kg,,,,,,,,,
bull-tackle-horog-utkozo-bt3029,Bull Tackle-Horog Stopper-BT3029,"<p><meta charset=""UTF-8""><span data-mce-fragment=""1"">A formázott, kisméretű stopperek tökéletesen passzolnak a megfelelő méretű horgokhoz, ütközőként használhatók az acélkarikák vagy a horogra fűzött kisméretű forgók számára. Segítségükkel könnyedén készíthetünk modern, a horog kifújását megakadályozó szerelékeket.</span></p>
<p>10db/csomag</p>",Bull Fishing Store,,"","",true,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,480.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/files/2023-09-05_12.44.03.png?v=1693910886,1,"",false,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
bull-tackle-horog-utkozo-bt3029,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/files/2023-09-05_12.47.25.png?v=1693910886,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bull-tackle-horog-utkozo-bt3029,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/files/2023-09-05_12.46.52.png?v=1693910886,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bull-tackle-szilikongyurus-csalituske-12db-csomag-bt9028,Bull Tackle-Szilikongyűrűs csalitüske-BT3028,"<p><meta charset=""UTF-8""><meta charset=""UTF-8""><span data-mce-fragment=""1"">A Horogbeakasztó füllel kombinált csalitüske, használatával kiküszöbölhető a csalitüske kötésével való bajlódás! Ebben a termékben a jól bevált csalitüskénket kombináltuk egy 8-as <meta charset=""UTF-8"">formájú szilikon adapterrel. Ennek egyik vége a csalitüske gyűrűjébe csatlakozik, míg a felső szabadon áll egy lyukkal a közepén. Ezt a praktikus kis eszközt csupán rá kell húzni a horog szárára, s máris kész komplett csalitüskés előke, melyet már csak fel kell csalizni!</span><br></p>
<div id=""page_artdet_product_param_title_3642244"" class=""data__item-title col-5"">
<div class=""artdet__param-title"">
<span class=""param-name"">Csalitüske méret</span>:</div>
</div>
<div id=""page_artdet_product_param_value_3642244"" class=""data__item-value col-7"">
<div class=""artdet__param-value"">7 mm,10mm,</div>
</div>",Bull Fishing Store,Uncategorized,"","",true,Size,7mm,,,,,,,,"",0.0,shopify,deny,manual,890.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/files/WechatIMG353.png?v=1694607959,1,"",false,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
bull-tackle-szilikongyurus-csalituske-12db-csomag-bt9028,,,,,,,,,10mm,,,,,,,,"",0.0,shopify,deny,manual,890.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/files/2023-09-05_12.30.02.png?v=1694607959,2,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
bull-tackle-szilikongyurus-csalituske-12db-csomag-bt9028,,,,,,,,,15mm,,,,,,,,"",0.0,shopify,deny,manual,890.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/files/2023-09-05_12.29.56.png?v=1694607959,3,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
bull-tackle-szilikongyurus-csalituske-12db-csomag-bt9028,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/files/2023-09-05_12.29.25.png?v=1694607959,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bull-tackle-profi-elokotott-csalituskes-horogeloke-10mm-6pcs,Bull Tackle-Profi Előkötött Csalitüskés Horogelőke 10mm 6pcs-BT1005,"<p><meta charset=""UTF-8""><span data-mce-fragment=""1"">A Method Feeder előkéket professzionális elemek felhasználásával készítették el, annak érdekében, hogy minden körülmény között helyt álljon. Methodra hangolva!</span><br data-mce-fragment=""1""></p>
<p><meta charset=""UTF-8""><span>Kiszerelés: 6 darab/csomag</span><br><span>Horog mérte: 6# 8# 10# 12#</span><br><span>Zsinór vastagsága: 0,16mm</span><br><span>Előke hossza: 10cm</span></p>",Bull Fishing Store,,"","",true,Size,6#,,,,,,,,"",0.0,shopify,deny,manual,1400.00,,false,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/files/2023-09-03_1.07.06.png?v=1693742984,1,"",false,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
bull-tackle-profi-elokotott-csalituskes-horogeloke-10mm-6pcs,,,,,,,,,8#,,,,,,,,"",0.0,shopify,deny,manual,1400.00,,false,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/files/WechatIMG13-removebg-preview.png?v=1693742984,2,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
bull-tackle-profi-elokotott-csalituskes-horogeloke-10mm-6pcs,,,,,,,,,10#,,,,,,,,"",0.0,shopify,deny,manual,1400.00,,false,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/files/2023-09-03_1.05.37.png?v=1693742848,3,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
bull-tackle-profi-elokotott-csalituskes-horogeloke-10mm-6pcs,,,,,,,,,12#,,,,,,,,"",0.0,shopify,deny,manual,1400.00,,false,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
bull-tackle-method-feeder-hair-rigs-6pcs,Bull Tackle-Method feeder Hair Rigs 6pcs-HK1041,"<meta charset=""UTF-8""><span data-mce-fragment=""1"">Előkezsinór Bull Tackle-Method feeder Hair Rigs 6pcs</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Az új fejlesztett terepszínnek köszönhetően számos tó és folyó medréhez igazodik</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Lágy belső camo süllyedő fonott, mely merev, matt külső bevonattal rendelkezik</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Gőz fölött tökéletesen kiegyenesíthető</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Tökéletes stiff rig-ek és kombi rig-ek elkészítéséhez (a külső bevonat eltávolításával)</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Javasoljuk a bevonat eltávolítását a csomókötés előtt</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Elérhető 4#, 6# és 8#-s változatban</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Kiszerelés: 20 cm</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Szakítószilárdság: 15kg</span>",Bull Fishing Store,,"","",true,Size,4#,,,,,,,,"",0.0,shopify,deny,manual,1190.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/files/2023-09-03_1.55.09.png?v=1693742973,1,"",false,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
bull-tackle-method-feeder-hair-rigs-6pcs,,,,,,,,,6#,,,,,,,,"",0.0,shopify,deny,manual,1190.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/files/WechatIMG12-removebg-preview_1.png?v=1693742973,2,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
bull-tackle-method-feeder-hair-rigs-6pcs,,,,,,,,,8#,,,,,,,,"",0.0,shopify,deny,manual,1190.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/files/2023-09-03_1.55.16.png?v=1693742973,3,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
bull-tackle-blow-back-combi-rig-40lb-camotex-semi-stiff-x-2-elokotott-horog,Bull Tackle-Blow Back Combi Rig - 40lb Camotex Semi Stiff x 2 Előkötött horog-BT1035,"Előkezsinór Bull Tackle-Blow Back Combi Rig - 40lb Camotex Semi Stiff x 2 Előkötött horog<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Az új fejlesztett terepszínnek köszönhetően számos tó és folyó medréhez igazodik<br data-mce-fragment=""1"">Lágy belső camo süllyedő fonott, mely merev, matt külső bevonattal rendelkezik<br data-mce-fragment=""1"">Gőz fölött tökéletesen kiegyenesíthető<br data-mce-fragment=""1"">Tökéletes stiff rig-ek és kombi rig-ek elkészítéséhez (a külső bevonat eltávolításával)<br data-mce-fragment=""1"">Javasoljuk a bevonat eltávolítását a csomókötés előtt<br data-mce-fragment=""1"">Elérhető 4#, 6# és 8#-s változatban<br data-mce-fragment=""1"">Kiszerelés: 20 cm<br data-mce-fragment=""1"">Szakítószilárdság: 40 lb",Bull Fishing Store,,"","",true,Size,4#,,,,,,,,"",0.0,shopify,deny,manual,890.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/files/2023-09-03_1.11.11.png?v=1693742996,1,"",false,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
bull-tackle-blow-back-combi-rig-40lb-camotex-semi-stiff-x-2-elokotott-horog,,,,,,,,,6#,,,,,,,,"",0.0,shopify,deny,manual,890.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/files/WechatIMG8-removebg.png?v=1693742996,2,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
bull-tackle-blow-back-combi-rig-40lb-camotex-semi-stiff-x-2-elokotott-horog,,,,,,,,,8#,,,,,,,,"",0.0,shopify,deny,manual,890.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/files/2023-09-03_1.11.17.png?v=1693742996,3,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
bull-tackle-advancer-merito-nyel,Bull Tackle - Advancer merítő nyél 320,"<p><span>A Bull Tackle Advancer merítőnyél megoldás nyújt akár kezdő, vagy profi feeder horgászok számára, külső felülete sima, nem tapad a kézhez, mégis jól, stabilan fogható. Azoknak ajánljuk ezt a nyelet, akik egy megfizethető, jól használható nyélre vágynak.</span></p>
<p><span>Mihelyt kezükbe fogjuk feltűnik az alacsony súlya, a tökéletes kivitel és az egyensúlya. </span></p>
<p><br></p>",Bull Fishing Store,,"","",true,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,5990.00,7990.00,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/files/Untitled-1_790edb9b-2706-47ee-8f62-008c67276906.jpg?v=1699887953,1,"",false,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
bull-fishing-felszini-fat-wobbler-10g-55mm-0-3-1m,Bull Fishing felszíni  Fat wobbler 10g/55mm/0.3-1m-KH007,"<p><strong>A csapó sügerek, fekete sügerek, csukák és pisztrángok jóformán sorbaállnak azért, hogy megtámadhassák. Nem is csoda, amilyen intenzív rezgő, hullámzó a mozgása. Ha ez nem lenne elég, ultrahangos csörgőivel szinte kiabál a messzebb tanyázó ragadozóknak is.</strong></p>
<p><strong>Ez a műcsali a sekély vizekben, kisebb tavakban és csatornákban érzi igazán otthon magát, ahol az is jól jön, hogy a bevontatás szünetében hamar a felszínre emelkedik.</strong></p>
<p><strong>10g/55mm/0.3-1m</strong></p>",Bull Fishing Store,,"","",true,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,690.00,1490.00,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/files/4_9e0b08d7-3348-4721-ad6b-b900ace84b95.jpg?v=1693401818,1,"",false,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
bull-fishing-bekaimitacio,Bull Fishing békaimitáció csali,"<p><strong>Elsősorban a csuka és a feketesügér horgászatára ajánlott, de harcsákra is alkalmazható csali.</strong></p>
<p><strong> Ez a műcsali kimondottan a nagyevő ragadozók megtévesztésére lett kifejlesztve! Életszerű mozgása, a vízben keltett rezonanciája ellenállhatatlan a ragadozók számára. Apró spiccrántásokkal könnyen meglehet táncoltatni a vízfelszínen, így utánozva a békák mozgását.</strong></p>
<p><strong> Különféle technikával mozgatható, kialakításából adódóan fogós műcsali.</strong></p>",Bull Fishing Store,,"","",true,Méret,8.5g/50mm-MH09,,,,,,,,"",0.0,shopify,deny,manual,690.00,1790.00,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/44444.jpg?v=1693298179,1,"",false,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/4444.jpg?v=1693298363,kg,,,true,,,true,,,active
bull-fishing-bekaimitacio,,,,,,,,,6.5g/45mm-MH06,,,,,,,,"",0.0,shopify,deny,manual,690.00,1790.00,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/4444444.jpg?v=1693298204,2,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/44444.jpg?v=1693298179,kg,,,,,,,,,
bull-fishing-bekaimitacio,,,,,,,,,5.5g/40mm-MH08,,,,,,,,"",0.0,shopify,deny,manual,690.00,1790.00,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/44444444.jpg?v=1693298357,3,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/44.jpg?v=1693298381,kg,,,,,,,,,
bull-fishing-bekaimitacio,,,,,,,,,7g/45mm-MH04,,,,,,,,"",0.0,shopify,deny,manual,690.00,1790.00,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/4444.jpg?v=1693298363,4,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/4444444.jpg?v=1693298204,kg,,,,,,,,,
bull-fishing-bekaimitacio,,,,,,,,,13g/55mm-MH02,,,,,,,,"",0.0,shopify,deny,manual,690.00,1790.00,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/44.jpg?v=1693298381,5,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/files/46F5CFE2-83C0-4551-AFAB-2F506C282A16.png?v=1694516224,kg,,,,,,,,,
bull-fishing-bekaimitacio,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/files/46F5CFE2-83C0-4551-AFAB-2F506C282A16.png?v=1694516224,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bull-fishing-joint-wobbler-118mm-11g-0-1-0-3m,Bull Fishing wobbler 115mm/19g/ Sinking,"<p><strong>Élethű mozgásának köszönhetően ez a wobbler is igazi halmágnesként működik a víz alatt. </strong><br><strong>Jól használható hínárfoltok mellet, tiszta vízben. Élő mintázata miatt nem riasztja el az óvatos ragadozó halakat sem.</strong></p>
<p><strong>VMC horoggal ellátva.</strong></p>
<p><strong>118mm/11g/0.1-0.3m</strong></p>",Bull Fishing Store,,"","",true,Szín:,Ezüst-LYM15 P01,,,,,,,,"",0.0,shopify,deny,manual,690.00,1390.00,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/files/xvv.jpg?v=1693217568,1,"",false,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/files/xvv.jpg?v=1693217568,kg,,,true,,,true,,,active
bull-fishing-joint-wobbler-118mm-11g-0-1-0-3m,,,,,,,,,Kék-ezüst-LYM15 B01,,,,,,,,"",0.0,shopify,deny,manual,690.00,1390.00,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/files/hkkz.jpg?v=1693217568,2,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/files/hkkz.jpg?v=1693217568,kg,,,,,,,,,
bull-fishing-joint-wobbler-118mm-11g-0-1-0-3m,,,,,,,,,Fehér-piros-LYM15 R01,,,,,,,,"",0.0,shopify,deny,manual,690.00,1390.00,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/files/rrr.jpg?v=1693217580,3,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/files/rrr.jpg?v=1693217580,kg,,,,,,,,,
bull-fishing-shad-118mm-11g-0-1-0-3m,Bull Fishing Joint wobbler 118mm/11g/0.1-0.3m,"<p><strong>Élethű mozgásának köszönhetően ez a wobbler is igazi halmágnesként működik a víz alatt. </strong><br><strong>Jól használható hínárfoltok mellet, tiszta vízben. Élő mintázata miatt nem riasztja el az óvatos ragadozó halakat sem.</strong></p>
<p><strong>VMC horoggal ellátva.</strong></p>
<p><strong>118mm/11g/0.1-0.3m</strong></p>",Bull Fishing Store,Uncategorized,"","",false,Szín:,Zöld hát-áttetsző has-3501 C102,,,,,,,,"",0.0,shopify,deny,manual,690.00,1390.00,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/files/fffff.jpg?v=1693217252,1,"",false,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/files/fffff.jpg?v=1693217252,kg,,,true,,,true,,,draft
bull-fishing-shad-118mm-11g-0-1-0-3m,,,,,,,,,Zöld hát-sárga has-3501 C608,,,,,,,,"",0.0,shopify,deny,manual,690.00,1390.00,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/files/dddd.jpg?v=1693217252,2,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/files/dddd.jpg?v=1693217252,kg,,,,,,,,,
bull-fishing-popper-56-mm-9-5g-0-2m,Bull Fishing - Swimbait 95mm/12g/1m Sinking,"<p><strong>A többrészes testnek köszönhetően már extrém lassú vontatás mellett is vonzóan kígyózik a vízben.<br data-mce-fragment=""1"">Kis spiccrántásoknál a wobbler oldalra kitör és felvillantja a hasát.<br data-mce-fragment=""1"">Az testszelvényekben található acélgolyók jól kisúlyozzák a műcsalit, ezzel is még élethűbbé téve a mozgását.<br data-mce-fragment=""1"">Jól használható hínárfoltok mellet, tiszta vízben. Élő mintázata miatt nem riasztja el az óvatos ragadozó halakat sem.</strong></p>
<p><strong>VMC horoggal ellátva.</strong></p>
<p><strong>95mm/12g/1m</strong></p>",Bull Fishing Store,,"","",true,Szín:,Fekete hát-zöld-LYM23 G02,,,,,,,,"",0.0,shopify,deny,manual,690.00,1390.00,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/files/55555.jpg?v=1693214265,1,"",false,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/files/55555.jpg?v=1693214265,kg,,,true,,,true,,,active
bull-fishing-popper-56-mm-9-5g-0-2m,,,,,,,,,Kék hát-ezüst-LYM23 B02,,,,,,,,"",0.0,shopify,deny,manual,690.00,1390.00,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/files/5555_e1e9486e-0382-4888-b4b4-57ce2937013e.jpg?v=1693214266,2,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/files/5555_e1e9486e-0382-4888-b4b4-57ce2937013e.jpg?v=1693214266,kg,,,,,,,,,
bull-fishing-popper-56-mm-9-5g-0-2m,,,,,,,,,Zöld hát-fehér-LYM23 N01,,,,,,,,"",0.0,shopify,deny,manual,690.00,1390.00,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/files/555_f82c7eb6-251c-4dc5-8366-cab60cdaacb8.jpg?v=1693214266,3,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/files/555_f82c7eb6-251c-4dc5-8366-cab60cdaacb8.jpg?v=1693214266,kg,,,,,,,,,
bull-fishing-shad-wobbler-70-mm-8g-0-3-0-5m,Bull Fishing - Popper 56 mm/9.5g/0.2m,"<p><strong>A Popp széria egy apró, de rendkívül hasznos vízfelszíni, teljesen egyedi műcsali.</strong><br><br><strong>A Popperrel látványos kapásokat érhetünk el, imádja a balin, a jászkeszeg, de a hínárfoltok felett vezetve csukakapásokra is számíthatunk.</strong></p>
<p><strong>VMC horoggal ellátva.</strong></p>
<p><strong>56 mm/9.5g/0.2m</strong></p>",Bull Fishing Store,,"","",true,Szín:,Zöldhátú-áttetsző-3502 C105,,,,,,,,"",0.0,shopify,deny,manual,690.00,1390.00,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/files/dfff.jpg?v=1693209957,1,"",false,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/files/dfff.jpg?v=1693209957,kg,,,true,,,true,,,active
bull-fishing-shad-wobbler-70-mm-8g-0-3-0-5m,,,,,,,,,Ezüst-3502 LN62,,,,,,,,"",0.0,shopify,deny,manual,690.00,1390.00,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/files/ippip.jpg?v=1693209957,2,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/files/ippip.jpg?v=1693209957,kg,,,,,,,,,
bull-fishing-shad-wobbler-70-mm-8g-0-3-0-5m,,,,,,,,,Zöld-3502 C608,,,,,,,,"",0.0,shopify,deny,manual,690.00,1390.00,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/files/ssffsf.jpg?v=1693209956,3,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/files/ssffsf.jpg?v=1693209956,kg,,,,,,,,,
bull-fishing-shad-wobbler,Bull Fishing Shad 70 mm/8g/0-3-0.5m,"<p><strong>A tradicionális shad formánál kissé teltebb, pontosan és jól dobható törtcsőrű modell.</strong><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong>Sérült kishal benyomását keltő, tökéletes verető mozgása nem marad észrevétlen. Kövezések, tartások eredményes süllő csalija.</strong></p>
<p><strong>VMC horoggal ellátva.</strong></p>
<p><strong>70 mm/8g/0-3-0.5m</strong></p>",Bull Fishing Store,,"","",true,Szín:,Zöldhátú-áttetsző-3504 C608,,,,,,,,"",0.0,shopify,deny,manual,690.00,1390.00,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/files/Untitled-2peepe.jpg?v=1693209634,1,"",false,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
bull-fishing-shad-wobbler,,,,,,,,,Ezüst-3504 LN62,,,,,,,,"",0.0,shopify,deny,manual,690.00,1390.00,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/files/Untitled-2xxx.jpg?v=1693209634,2,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/files/Untitled-2_50db191a-3de3-4067-9dbc-eeb686d303b6.jpg?v=1693209635,kg,,,,,,,,,
bull-fishing-shad-wobbler,,,,,,,,,Fehér-piros-3504 C503,,,,,,,,"",0.0,shopify,deny,manual,690.00,1390.00,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/files/Untitled-2_50db191a-3de3-4067-9dbc-eeb686d303b6.jpg?v=1693209635,3,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/files/Untitled-2xxx.jpg?v=1693209634,kg,,,,,,,,,
